duration,title,channel,published,time
0:0,How to Select Embedding Model for RAG Pipeline in Production,Fahd Mirza,1 year ago,0.0
0:0,Q-Sparse: All Large Language Models can be Fully Sparsely-Activated,Arxiv Papers,1 year ago,0.0
0:0,Foundational Autoraters: Taming Large Language Models for Better Automatic Evaluation,Arxiv Papers,1 year ago,0.0
0:0,"Cake - Distributed LLM Inference for Mobile, Desktop and Server",Fahd Mirza,1 year ago,0.0
0:0,MergeKit: The Open-Source Model-Merging Platform for LLMs,Super Data Science: ML & AI Podcast with Jon Krohn,1 year ago,0.0
0:0,"ERAG with Ollama - RAG Tool with Lexical, Semantic, Knowledge Graph Searches",Fahd Mirza,1 year ago,0.0
0:0,Introducing The New Champion of Function Calling!,Sam Witteveen,1 year ago,0.0
0:0,Text to Speech Fine-tuning Tutorial,Trelis Research,1 year ago,0.0
0:0,LangGraph: Build LLM based SQL Database Agents using LangGraph : Part 6,Aritra Sen,1 year ago,0.0
0:0,Hallucination Detector for LLMs,Fahd Mirza,1 year ago,0.0
0:0,"Rag Evaluation with Milvus, Ragas, Langchain, Ollama, Llama3",Zilliz,1 year ago,0.0
0:0,Automated Prompt Engineering with DSPy + DSPy Visualization,LangWatch,1 year ago,0.0
6:51,Now playing,GraphRAG using CSV file and LangChain,Data Science in your pocket,6.85
14:44,Now playing,Private prediction for large-scale synthetic text generation1,Arxiv Papers,14.73
52:51,Now playing,Improving RAG,Microsoft Reactor,52.85
46:16,Now playing,Scaling AppSec in the world of AI generated code - GitHub & Endor Labs,Microsoft Reactor,46.27
7:48,Now playing,"No Train, all Gain: Self-Supervised Gradients Improve Deep Frozen Representations",Arxiv Papers,7.8
6:00,Now playing,GraphRAG using LangChain for beginners,Data Science in your pocket,6.0
12:57,Now playing,Mistral just announced Codestral Mamba and Mathstral | *HUGE POTENTIAL*,Elvis Saravia,12.95
8:14,Now playing,SpreadsheetLLM - Encoding Spreadsheets for LLMs,Fahd Mirza,8.23
1:24:37,Now playing,Multi-Modal RAG w/ Milvus + Multi-Agent Optimization w/ DSPy + LLM Distillation,AI Performance Engineering,84.62
0:0,"Give Long Term Memory for AI Agents, Here is how",Mervin Praison,1 year ago,0.0
0:0,Implement GraphRAG in Notebook Locally by LlamaIndex,Fahd Mirza,1 year ago,0.0
0:0,Unraveling the Truth: Do LLMs really Understand Charts? A Deep Dive into Consistency and Robustness,Arxiv Papers,1 year ago,0.0
0:0,Master Python Data Types: 25-Minute Crash Course,Ryan & Matt Data Science,1 year ago,0.0
0:0,State Space Models (SSMs) and Mamba,Serrano.Academy,1 year ago,0.0
0:0,Evaluating the Effectiveness of Large Language Models // Aniket Singh // MLOps Podcast #248,MLOps.community,1 year ago,0.0
0:0,Model Merge: A New Frontier for LLM Efficiency,Super Data Science: ML & AI Podcast with Jon Krohn,1 year ago,0.0
0:0,Mistral AI goes MAMBA!!!,1littlecoder,1 year ago,0.0
9:30,Now playing,They are FIXING LLM's Long-Term Memory!!!,1littlecoder,9.5
13:35,Now playing,LLM Circuit Analyses Are Consistent Across Training and Scale,Arxiv Papers,13.58
58:30,Now playing,Day 7 - Data Transformation & Model Training | MLOPs Production Ready Machine Learning Project,DSwithBappy,58.5
42:35,Now playing,Hybrid Search RAG With Langchain And Pinecone Vector DB,Krish Naik,42.58
6:29,Now playing,VectorShift: How I use AI as my Website Search Engine,Mervin Praison,6.48
1:14:14,Now playing,Prompt Engineer,Microsoft Reactor,74.23
16:11,Now playing,Agentic RAG: Make Chatting with Docs Smarter,Prompt Engineering,16.18
47:42,Now playing,LangChain Crashcourse (2024 Version) - Learn LangChain in 50 Minutes,Coding Crash Courses,47.7
8:20,Now playing,Access 30+ AI Models on AWS with Amazon Bedrock (Setup Guide + LLM Playground Tutorial),Brian H. Hough  |  Tech Stack Playbook,8.33
24:59,Now playing,Informer embeddings - EXPLAINED!,CodeEmporium,24.98
25:51,Now playing,GraphRAG or SpeculativeRAG ?,Discover AI,25.85
8:26,Now playing,FlashAttention-3 is Here,Fahd Mirza,8.43
59:05,Now playing,Arize AI Phoenix: Open-Source Tracing & Evaluation for AI (LLM/RAG/Agent),AI Anytime,59.08
2:15:23,Now playing,There are monsters in your LLM. (Murray Shanahan),Machine Learning Street Talk,135.38
1:06:41,Now playing,Day6 - Data Drift with Evidently & Data Validation | MLOPs Production Ready Machine Learning Project,DSwithBappy,66.68
3:44,Now playing,How To Catch Multiple Exceptions On One Line (Python Recipes),Indently,3.73
11:40,Now playing,Transformer Layers as Painters,Arxiv Papers,11.67
18:16,Now playing,SPREADSHEETLLM: Encoding Spreadsheets for Large Language Models,Arxiv Papers,18.27
8:26,Now playing,What is OpenAI Whisper? (Best Speech to Text AI Model),1littlecoder,8.43
11:04,Now playing,Easiest Tutorial to Understand How Text to Image Models Work,Fahd Mirza,11.07
19:35,Now playing,Distilling System 2 into System 1,Arxiv Papers,19.58
0:0,"Best GPU Providers for AI: Save Big with RunPod, Krutrim & More",AI Anytime,1 year ago,0.0
0:0,Improve AGENTIC AI (Princeton),Discover AI,1 year ago,0.0
0:0,The Metrics You Should Use (but Probably Don't) • Cat Swetel • YOW! 2018,GOTO Conferences,1 year ago,0.0
0:0,The Future of Knowledge Assistants: Jerry Liu,AI Engineer,1 year ago,0.0
0:0,SEED Story - MLLM Capable for Multimodal Long Stories,Fahd Mirza,1 year ago,0.0
0:0,Lynx: An Open Source Hallucination Evaluation Model,Arxiv Papers,1 year ago,0.0
0:0,Deconstructing What Makes a Good Optimizer for Language Models,Arxiv Papers,1 year ago,0.0
0:0,Proposition-Based Retrieval Explained!,TechViz - The Data Science Guy,1 year ago,0.0
0:0,Multi-Modal RAG: Chat with Text and Images in Documents,Prompt Engineering,1 year ago,0.0
0:0,LightRAG - Lightning Library for LLMs and RAG Pipelines - Install Locally,Fahd Mirza,1 year ago,0.0
0:0,"Text Embeddings Inference - Install Locally - Rerank, Embed, Splade, Classify",Fahd Mirza,1 year ago,0.0
0:0,Crafting AI Masterpieces with Adobe Firefly: A Guide to Structure Reference and 3D,AI User Group,1 year ago,0.0
0:0,Day 5 - Data Ingestion & Data Drift with Evidently | MLOPs Production Ready Machine Learning Project,DSwithBappy,Streamed 1 year ago,0.0
0:0,Extending AI: From Industry to Innovation // Sophia Rowland & David Weik // MLOps Podcast #247,MLOps.community,1 year ago,0.0
0:0,Introduction to Mixture-of-Experts | Original MoE Paper Explained,AI Papers Academy,1 year ago,0.0
0:0,Storm - LLM-powered Knowledge Curation System - Install Locally,Fahd Mirza,1 year ago,0.0
0:0,Build AI Apps in 5 Minutes: Dify AI + Docker Setup,AI Anytime,1 year ago,0.0
0:0,Benefits of Multimodal Feature Stores // Ethan Rosenthal // MLOps podcast #242 clip,MLOps.community,1 year ago,0.0
0:0,"Building an Agentic RAG locally with Milvus, Ollama and LangGraph",Zilliz,1 year ago,0.0
0:0,RouteLLM: Create Powerful AI Application with 85% Lower Cost,Mervin Praison,1 year ago,0.0
0:0,PaliGemma: A versatile 3B VLM for transfer,Arxiv Papers,1 year ago,0.0
0:0,ReAct Prompting in Langchain: Python Tutorial for Advanced AI Prompts,Ryan & Matt Data Science,1 year ago,0.0
0:0,Gradient Boosting Reinforcement Learning,Arxiv Papers,1 year ago,0.0
0:0,Learning to (Learn at Test Time): RNNs with Expressive Hidden States,Gabriel Mongaras,1 year ago,0.0
0:0,LangGraph Advanced Persistance - Custom Checkpointers,Coding Crash Courses,1 year ago,0.0
0:0,"""AI as a Product"" Is a Mistake (for Almost All Entrepreneurs)",Super Data Science: ML & AI Podcast with Jon Krohn,1 year ago,0.0
0:0,RAG with Mistral AI!,James Briggs,1 year ago,0.0
0:0,GraphRAG with Llama.cpp Locally with Groq,Fahd Mirza,1 year ago,0.0
0:0,Langchain Crash Course || Ultimate End-to-End Guide 2024,AI With Tarun,1 year ago,0.0
0:0,GraphRAG vs RAG,Data Science in your pocket,1 year ago,0.0
0:0,You don't need GraphRAG!!!,1littlecoder,1 year ago,0.0
0:0,Demo - Amazon Bedrock Prompt Management | Amazon Web Services,Amazon Web Services,1 year ago,0.0
0:0,Demo - Amazon Bedrock Prompt Flows | Amazon Web Services,Amazon Web Services,1 year ago,0.0
0:0,Tips to Prevent Prompt Injection & Toxicity // Boris Selitser // MLOps Podcast #241 clip,MLOps.community,1 year ago,0.0
0:0,Basic RAG,Microsoft Reactor,Streamed 1 year ago,0.0
0:0,Uncovering Layer-Dependent Activation Sparsity Patterns in ReLU Transformers,Arxiv Papers,1 year ago,0.0
0:0,Transformer Alignment in Large Language Models,Arxiv Papers,1 year ago,0.0
0:0,BERTScore for LLM Evaluation explained,Data Science in your pocket,1 year ago,0.0
0:0,GraphRAG - Will the Dust Settle?,TwoSetAI,1 year ago,0.0
0:0,AI-Powered Scraping & Data Extraction With Indexical,AI User Group,1 year ago,0.0
0:0,"[LLM News] Moshi, RAG Best Practices, State of AI Report, Million Tiny Experts, GPT4All, RouteLLM",Elvis Saravia,1 year ago,0.0
0:0,Vanna: Chat (RAG) With SQL Databases,MG,1 year ago,0.0
0:0,Using LoRA Adapters with Ollama Locally,Fahd Mirza,1 year ago,0.0
0:0,How does GraphRAG work?,Data Science in your pocket,1 year ago,0.0
0:0,How to run Multiple LLMs parallel with Ollama?,1littlecoder,1 year ago,0.0
0:0,Introduction to LlamaCloud,LlamaIndex,1 year ago,0.0
0:0,AI For Good - Detecting Harmful Content at Scale // Matar Haller // MLOps Podcast #246,MLOps.community,1 year ago,0.0
0:0,KLING - Video Generation Model from China,Fahd Mirza,1 year ago,0.0
0:0,AI Agents That Matter,Fahd Mirza,1 year ago,0.0
0:0,New Interactive Data Preparation Experience with AWS Glue Visual ETL | Amazon Web Services,Amazon Web Services,1 year ago,0.0
0:0,Getting started with investigations in Amazon Detective | Amazon Web Services,Amazon Web Services,1 year ago,0.0
0:0,How To Make A Simple Function Decorator (Python Recipes),Indently,1 year ago,0.0
0:0,Metron: Holistic Performance Evaluation Framework for LLM Inference Systems,Arxiv Papers,1 year ago,0.0
0:0,Composable Interventions for Language Models,Arxiv Papers,1 year ago,0.0
0:0,Ilya Sutskever | Neural networks are the creators of AI | AGI originated from neural networks,Me&ChatGPT,1 year ago,0.0
0:0,Generative BI in Amazon QuickSight: The Future of Data-Driven Decision Making | Amazon Web Services,Amazon Web Services,1 year ago,0.0
0:0,Building Property Graphs With LlamaIndex,LlamaIndex,1 year ago,0.0
0:0,Introduction To Property Graphs,LlamaIndex,1 year ago,0.0
0:0,Building Property Graphs with Custom Retrievers in LlamaIndex,LlamaIndex,1 year ago,0.0
0:0,Building PropertyGraphs with pre-defined schema using Ollama,LlamaIndex,1 year ago,0.0
0:0,Building Property Graph with Neo4j and LlamaIndex,LlamaIndex,1 year ago,0.0
0:0,Extractors and Retrievers in Property Graphs,LlamaIndex,1 year ago,0.0
0:0,Fine-Tuning your Foundation Model in Amazon Bedrock | Amazon Web Services,Amazon Web Services,1 year ago,0.0
0:0,Stanford Seminar - Evaluating and Designing Computing Systems for the Future of Work,Stanford Online,1 year ago,0.0
0:0,Private LLM Inference: One-Click Open WebUI Setup with Docker,AI Anytime,1 year ago,0.0
0:0,Self-Evaluation as a Defense Against Adversarial Attacks on LLMs,Arxiv Papers,1 year ago,0.0
0:0,Diffusion Forcing: Next-token Prediction Meets Full-Sequence Diffusion,Arxiv Papers,1 year ago,0.0
0:0,Diffusion Forcing - Combine LLMs with Diffusion Models,Fahd Mirza,1 year ago,0.0
0:0,On scalable oversight with weak LLMs judging strong LLMs,Arxiv Papers,1 year ago,0.0
0:0,Learning to (Learn at Test Time): RNNs with Expressive Hidden States,Arxiv Papers,1 year ago,0.0
0:0,How to fine-tune a model using LoRA (step by step),Underfitted,1 year ago,0.0
0:0,Embarrassingly Easy E2 TTS Model from Microsoft,Fahd Mirza,1 year ago,0.0
0:0,Is Koboldcpp Better Than LM Studio or Ollama?,Fahd Mirza,1 year ago,0.0
0:0,Day 4 - Live Q&A & Doubt Solving | MLOPs Production Ready Machine Learning Project,DSwithBappy,Streamed 1 year ago,0.0
0:0,Advanced AI Agents with RAG,Weaviate • Vector Database,1 year ago,0.0
0:0,GraphRAG with Ollama - Install Local Models for RAG - Easiest Tutorial,Fahd Mirza,1 year ago,0.0
0:0,Graph RAG with Ollama - Save $$$ with Local LLMs,Prompt Engineering,1 year ago,0.0
21:27,Now playing,Visual Mathematical AI Reasoning: WE-MATH,Discover AI,21.45
1:23:31,Now playing,"Mustafa Suleyman on The Coming Wave of AI, with Zanny Minton Beddoes",Intelligence Squared,83.52
10:56,Now playing,GraphRAG Free: Use Without Open AI API Key,Neural Hacks with Vasanth,10.93
12:12,Now playing,Build your own Local Mixture of Agents using Llama Index Pack!!!,1littlecoder,12.2
22:06,Now playing,Controlling RAG with an Agent,LATENT AI,22.1
19:02,Now playing,Claude System Prompt LEAK Reveals ALL | The 'Secret' Behind It's Personality...,Wes Roth,19.03
10:58,Now playing,Mélange - Cost Efficient LLM Serving by Using Mixture of GPUs - Hands on Demo,Fahd Mirza,10.97
16:47,Now playing,Learn How to use Falcon - Open Source LLM model,DSwithBappy,16.78
52:39,Now playing,WARP: On the Benefits of Weight Averaged Rewarded Policies,Gabriel Mongaras,52.65
8:53,Now playing,"GraphRAG Ollama: 100% Local Setup, Keeping your Data Private",Mervin Praison,8.88
13:57,Now playing,Install Huggingface Candle Locally to Run Blazing Fast Models,Fahd Mirza,13.95
2:56,Now playing,GPT-4o rival : Kyutai Moshi demo,Data Science in your pocket,2.93
56:48,Now playing,Engineering Techniques to Reduce Cost of LLMs in Production [webinar],TensorOps,56.8
6:24,Now playing,AutoRAG-HP: Automatic Online Hyper-Parameter Tuning for RAG,Fahd Mirza,6.4
9:01,Now playing,Groqbook is super FAST 🚀!!!,1littlecoder,9.02
6:41,Now playing,Voice Isolator - Remove Background Noise from Any Audio with AI,Fahd Mirza,6.68
0:0,TinyTimeMixer TTM Model by IBM - Run in Google Colab for Forecasting,Fahd Mirza,1 year ago,0.0
0:0,End-to-end Generative AI Project with LlamaIndex,DSwithBappy,1 year ago,0.0
0:0,InternLM-XComposer-2.5: A Large Vision Language Model Supporting Long-Contextual Input and Output,Arxiv Papers,1 year ago,0.0
0:0,Is this the Fastest Speech to Text AI Model?,AI Anytime,1 year ago,0.0
0:0,Inside the Black Box of AI Reasoning,Discover AI,1 year ago,0.0
0:0,MindsDB - Platform for Customizing AI - Install Locally,Fahd Mirza,1 year ago,0.0
0:0,GraphRAG Advanced: Avoid Overspending with These Tips,Mervin Praison,1 year ago,0.0
0:0,"Mastering Retrieval for LLMs - BM25, Fine-tuned Embeddings, and Re-Rankers",Trelis Research,1 year ago,0.0
0:0,InternLM - A Strong Agentic Model?,Sam Witteveen,1 year ago,0.0
0:0,Flight Crash Report App using AI Agents: AI For Compliance,AI Anytime,1 year ago,0.0
0:0,DeepSeek Coder V2 - Quick Look!,1littlecoder,1 year ago,0.0
0:0,"Day 3 - Complete EDA, FE & Training on Notebooks | MLOPs Production Ready Machine Learning Project",DSwithBappy,Streamed 1 year ago,0.0
0:0,"Amazon Q in Connect, your generative AI assistant for contact center agents | Amazon Web Services",Amazon Web Services,1 year ago,0.0
0:0,RouteLLM - Route LLM Traffic Locally Between Ollama and Any Model,Fahd Mirza,1 year ago,0.0
0:0,Mixture of Agents: Multi-Agent meets MoE?,AI Makerspace,Streamed 1 year ago,0.0
0:0,Vector Databases - Master the Core of AI in 1 Hour [Mini-course],VinciBits,1 year ago,0.0
0:0,Polars Is The Faster Pandas,NeuralNine,1 year ago,0.0
0:0,All Data Scientists Should Learn Software Engineering Principles // Catherine Nelson // Podcast #245,MLOps.community,1 year ago,0.0
0:0,Chat with your Data using GPT4ALL locally on CPU,AI Anytime,1 year ago,0.0
0:0,Gen AI Workspace to Transform Ideas into Visuals and Data Insights for Strategic Innovation,AI User Group,1 year ago,0.0
0:0,From Recession to Al Boom: Venture Capital Perspectives with Gautam Krishnamurthi,Featureform,1 year ago,0.0
0:0,Object Detection Project | Custom Model Training,DSwithBappy,1 year ago,0.0
0:0,LLM-Select: Feature Selection with Large Language Models,Arxiv Papers,1 year ago,0.0
0:0,Why LLM Benchmarks Are Flawed,Super Data Science: ML & AI Podcast with Jon Krohn,1 year ago,0.0
0:0,LLM Routers Explained!!!,1littlecoder,1 year ago,0.0
0:0,Operating EDA with Quality in Mind • Sheen Brisals & Sarah Hamilton • GOTO 2024,GOTO Conferences,1 year ago,0.0
0:0,Natural Language to SQL: Transforming Conversational Data | #CopilotChronicles,Microsoft Reactor,Streamed 1 year ago,0.0
0:0,Agentless Agentic Approach to Software Engineering,Fahd Mirza,1 year ago,0.0
0:0,Day 2 - Database Setup & Project Utility | MLOPs Production Ready Machine Learning Project,DSwithBappy,Streamed 1 year ago,0.0
0:0,Day 1 - Project Introduction & Setup | MLOPs Production Ready Machine Learning Project,DSwithBappy,Streamed 1 year ago,0.0
0:0,Graph RAG: Improving RAG with Knowledge Graphs,Prompt Engineering,1 year ago,0.0
0:0,The ML Collective: Research Support for Anyone Anywhere,Super Data Science: ML & AI Podcast with Jon Krohn,1 year ago,0.0
0:0,How to Lead your Organization's Al-Transformation • Rasmus Lystrøm • GOTO 2024,GOTO Conferences,1 year ago,0.0
0:0,NEW CriticGPT by OpenAI: RLHF + FSBS,Discover AI,1 year ago,0.0
0:0,What is an LLM Router?,Sam Witteveen,1 year ago,0.0
0:0,"GraphRAG - The Most Advanced Futuristic RAG | Introduction, Setup, Working, Testing",Neural Hacks with Vasanth,1 year ago,0.0
0:0,AI will not take your job. Here is what I think will happen instead.,Underfitted,1 year ago,0.0
0:0,From a Github PR to LlamaIndex Engineer & AI Researcher!!!,1littlecoder,1 year ago,0.0
0:0,Create YouTube Shorts and Instagram Reels using AI Tool,AI Anytime,1 year ago,0.0
0:0,Gen 3 Alpha - Powerful Text to Video Model Yet,Fahd Mirza,1 year ago,0.0
0:0,GraphRAG: The Most Incredible RAG Strategy Revealed,Mervin Praison,1 year ago,0.0
0:0,How to build Generative AI Application using LlamaIndex - An alternative framework of LangChain,DSwithBappy,1 year ago,0.0
0:0,Searching for Best Practices in Retrieval-Augmented Generation,Arxiv Papers,1 year ago,0.0
0:0,Season of AI: DevOps AI,Microsoft Reactor,Streamed 1 year ago,0.0
0:0,WE-MATH: Does Your Large Multimodal Model Achieve Human-like Mathematical Reasoning?,Arxiv Papers,1 year ago,0.0
0:0,AI Agents That Matter,Arxiv Papers,1 year ago,0.0
0:0,Integrate Polars DataFrame with Ollama for Data Engineering with AI,Fahd Mirza,1 year ago,0.0
0:0,797: Deep Learning Classics and Trends — with Dr. Rosanne Liu,Super Data Science: ML & AI Podcast with Jon Krohn,1 year ago,0.0
